client_id,age,job,marital,education,credit_default,housing,loan,contact,month,day,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y
10680,56,unemployed,divorced,university.degree,unknown,yes,no,telephone,jun,12,447,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10681,54,technician,married,professional.course,no,yes,no,telephone,jun,16,167,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10682,53,blue-collar,married,basic.9y,no,no,yes,telephone,jun,27,668,8,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10683,41,admin.,divorced,high.school,no,yes,no,telephone,jun,2,204,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10684,28,student,single,high.school,unknown,no,no,telephone,jun,4,256,9,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10685,52,blue-collar,divorced,high.school,no,no,no,telephone,jun,2,676,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,yes
10686,27,services,single,high.school,no,yes,no,telephone,jun,25,170,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10687,28,technician,single,professional.course,no,no,yes,telephone,jun,26,63,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10688,40,technician,married,basic.9y,unknown,yes,no,telephone,jun,11,168,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10689,59,blue-collar,married,basic.6y,no,yes,no,telephone,jun,11,133,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10690,41,services,married,high.school,no,yes,no,telephone,jun,17,153,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10691,32,blue-collar,married,basic.9y,no,yes,yes,telephone,jun,6,118,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10692,35,technician,married,professional.course,no,yes,no,telephone,jun,24,117,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10693,52,technician,married,high.school,no,no,no,telephone,jun,30,572,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10694,38,admin.,single,unknown,unknown,no,no,telephone,jun,2,681,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10695,47,technician,married,professional.course,no,yes,no,telephone,jun,13,59,6,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10696,37,services,divorced,high.school,no,yes,no,telephone,jun,7,42,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10697,32,self-employed,married,basic.9y,no,yes,yes,telephone,jun,1,408,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10698,48,blue-collar,married,unknown,unknown,yes,yes,telephone,jun,26,127,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10699,39,blue-collar,married,high.school,no,yes,yes,telephone,jun,26,314,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10700,33,admin.,married,university.degree,no,no,yes,telephone,jun,14,277,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10701,36,entrepreneur,single,university.degree,no,no,no,telephone,jun,6,140,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10702,50,entrepreneur,married,university.degree,no,no,no,telephone,jun,18,424,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10703,37,admin.,single,high.school,no,yes,yes,telephone,jun,22,159,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10704,30,entrepreneur,married,professional.course,no,yes,no,telephone,jun,1,775,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,yes
10705,57,self-employed,married,university.degree,unknown,no,no,telephone,jun,25,187,7,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10706,36,blue-collar,married,professional.course,unknown,yes,yes,telephone,jun,6,102,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10707,30,self-employed,single,university.degree,no,yes,no,telephone,jun,1,2621,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,yes
10708,33,admin.,married,high.school,no,no,no,telephone,jun,8,96,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10709,50,admin.,married,high.school,no,yes,no,telephone,jun,3,167,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10710,29,services,married,high.school,no,no,no,telephone,jun,22,200,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10711,46,services,married,professional.course,no,no,no,telephone,jun,17,75,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10712,22,services,single,basic.4y,no,yes,no,telephone,jun,3,249,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10713,50,admin.,married,high.school,unknown,yes,no,telephone,jun,2,85,5,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10714,45,management,married,university.degree,no,yes,no,telephone,jun,28,134,7,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10715,47,admin.,married,university.degree,no,yes,no,telephone,jun,29,50,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10716,37,technician,married,university.degree,no,yes,no,telephone,jun,9,173,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10717,42,self-employed,married,unknown,no,yes,no,telephone,jun,28,60,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10718,39,unemployed,married,professional.course,unknown,no,no,telephone,jun,26,320,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10719,37,technician,married,professional.course,no,no,no,telephone,jun,17,854,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10720,51,services,married,high.school,no,no,no,telephone,jun,22,236,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10721,55,technician,married,basic.9y,no,yes,no,telephone,jun,23,183,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10722,28,admin.,married,high.school,no,yes,no,telephone,jun,22,185,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10723,43,technician,married,professional.course,no,yes,no,telephone,jun,9,41,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10724,40,services,married,basic.6y,unknown,no,yes,telephone,jun,13,39,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10725,32,services,married,basic.9y,no,no,no,telephone,jun,5,138,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10726,43,admin.,married,university.degree,no,yes,no,telephone,jun,26,411,6,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10727,56,retired,married,basic.4y,no,no,no,telephone,jun,3,394,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10728,26,blue-collar,married,basic.9y,no,yes,no,telephone,jun,16,209,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10729,26,admin.,married,high.school,no,yes,no,telephone,jun,22,266,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10730,36,self-employed,married,university.degree,no,yes,no,telephone,jun,22,134,7,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10731,38,admin.,married,university.degree,no,no,no,telephone,jun,5,311,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10732,47,blue-collar,married,unknown,unknown,no,no,telephone,jun,8,705,5,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10733,28,blue-collar,married,basic.6y,unknown,yes,no,telephone,jun,22,89,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10734,39,admin.,married,high.school,no,no,no,telephone,jun,23,93,6,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10735,50,management,married,basic.4y,unknown,no,no,telephone,jun,14,847,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10736,40,admin.,married,high.school,unknown,no,no,telephone,jun,20,675,5,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10737,50,housemaid,divorced,basic.4y,unknown,yes,yes,telephone,jun,6,273,27,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10738,33,admin.,single,high.school,unknown,no,yes,telephone,jun,22,162,7,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10739,54,admin.,divorced,university.degree,no,no,no,telephone,jun,20,213,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10740,29,admin.,single,university.degree,no,no,no,telephone,jun,28,641,6,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10741,33,admin.,single,university.degree,no,yes,no,telephone,jun,24,61,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10742,29,student,married,high.school,no,no,yes,telephone,jun,30,136,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10743,27,technician,single,high.school,no,no,no,telephone,jun,9,187,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10744,57,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,21,332,5,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10745,34,entrepreneur,single,professional.course,no,no,no,telephone,jun,1,76,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10746,28,services,single,high.school,no,no,no,telephone,jun,2,406,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10747,35,admin.,married,university.degree,no,no,yes,telephone,jun,10,544,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10748,35,self-employed,married,basic.9y,no,yes,no,telephone,jun,14,363,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10749,50,blue-collar,single,basic.9y,unknown,no,no,telephone,jun,12,756,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10750,45,blue-collar,married,basic.6y,unknown,yes,no,telephone,jun,1,117,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10751,40,entrepreneur,married,basic.4y,unknown,yes,no,telephone,jun,6,76,6,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10752,41,management,married,basic.6y,no,no,yes,telephone,jun,5,271,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10753,58,admin.,single,professional.course,unknown,no,no,telephone,jun,6,203,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10754,36,blue-collar,married,university.degree,unknown,no,no,telephone,jun,21,338,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10755,36,admin.,single,university.degree,no,no,no,telephone,jun,6,70,10,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10756,37,admin.,married,university.degree,no,no,no,telephone,jun,5,198,6,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10757,37,technician,married,high.school,no,yes,no,telephone,jun,29,398,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10758,42,admin.,married,high.school,unknown,no,no,telephone,jun,1,956,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10759,54,technician,married,professional.course,unknown,yes,yes,telephone,jun,26,76,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10760,39,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,18,264,16,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10761,39,admin.,married,university.degree,no,no,no,telephone,jun,5,979,9,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10762,30,blue-collar,married,basic.4y,no,no,no,telephone,jun,14,89,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10763,39,entrepreneur,married,high.school,no,no,no,telephone,jun,10,135,6,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10764,40,services,single,high.school,no,no,no,telephone,jun,16,420,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10765,37,technician,single,high.school,unknown,no,no,telephone,jun,6,548,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10766,52,unemployed,married,high.school,no,yes,no,telephone,jun,26,235,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10767,56,admin.,married,unknown,no,yes,no,telephone,jun,30,87,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10768,43,blue-collar,married,basic.6y,no,yes,no,telephone,jun,29,169,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10769,31,management,married,high.school,no,yes,yes,telephone,jun,19,343,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10770,42,unemployed,married,professional.course,no,yes,no,telephone,jun,9,88,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10771,26,admin.,single,basic.4y,no,yes,yes,telephone,jun,8,68,6,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10772,39,services,married,high.school,no,no,no,telephone,jun,23,77,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10773,42,management,married,basic.9y,no,yes,no,telephone,jun,26,116,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10774,44,services,single,high.school,no,no,no,telephone,jun,3,363,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10775,30,blue-collar,divorced,basic.9y,no,yes,no,telephone,jun,20,116,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10776,42,blue-collar,married,basic.6y,unknown,no,no,telephone,jun,4,311,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10777,45,unknown,married,unknown,unknown,yes,yes,telephone,jun,9,138,5,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10778,44,entrepreneur,married,basic.4y,unknown,no,no,telephone,jun,10,48,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10779,44,blue-collar,married,high.school,unknown,no,no,telephone,jun,18,390,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10780,28,management,married,high.school,unknown,no,no,telephone,jun,14,61,6,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10781,45,blue-collar,married,basic.4y,unknown,no,yes,telephone,jun,7,65,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10782,35,unemployed,divorced,basic.4y,no,yes,yes,telephone,jun,11,637,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10783,37,technician,single,university.degree,no,yes,no,telephone,jun,15,117,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10784,24,admin.,single,university.degree,no,yes,no,telephone,jun,6,128,21,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10785,30,technician,married,university.degree,unknown,no,no,telephone,jun,9,130,6,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10786,43,blue-collar,married,basic.6y,unknown,yes,yes,telephone,jun,6,193,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10787,32,technician,divorced,professional.course,no,yes,no,telephone,jun,5,269,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10788,36,admin.,single,high.school,no,yes,no,telephone,jun,21,150,7,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10789,44,admin.,divorced,high.school,no,no,no,telephone,jun,16,132,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10790,46,blue-collar,divorced,basic.6y,no,yes,no,telephone,jun,6,1208,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10791,45,management,married,university.degree,no,yes,no,telephone,jun,13,228,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10792,29,technician,divorced,university.degree,no,no,yes,telephone,jun,9,585,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10793,51,blue-collar,married,basic.4y,unknown,yes,no,telephone,jun,19,334,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10794,37,blue-collar,single,university.degree,no,no,no,telephone,jun,30,229,7,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10795,55,housemaid,married,university.degree,no,yes,no,telephone,jun,27,441,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10796,38,blue-collar,divorced,basic.6y,no,yes,no,telephone,jun,12,60,6,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10797,59,admin.,married,university.degree,no,yes,no,telephone,jun,29,47,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10798,32,self-employed,divorced,professional.course,unknown,yes,no,telephone,jun,11,235,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10799,58,blue-collar,married,high.school,no,no,no,telephone,jun,23,270,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10800,32,blue-collar,married,basic.9y,unknown,yes,no,telephone,jun,11,192,5,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10801,54,blue-collar,married,high.school,no,yes,yes,telephone,jun,9,26,7,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10802,38,unemployed,married,basic.9y,unknown,yes,no,telephone,jun,21,89,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10803,49,blue-collar,married,basic.4y,unknown,yes,no,telephone,jun,9,61,7,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10804,43,services,married,high.school,no,no,no,telephone,jun,23,386,5,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10805,36,admin.,divorced,high.school,no,yes,no,telephone,jun,13,54,4,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10806,52,admin.,married,university.degree,unknown,yes,no,telephone,jun,11,272,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10807,43,technician,single,professional.course,no,unknown,unknown,telephone,jun,24,35,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10808,28,admin.,single,high.school,no,no,no,telephone,jun,5,284,8,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10809,46,technician,divorced,professional.course,no,no,no,telephone,jun,16,53,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10810,42,housemaid,married,unknown,unknown,yes,no,telephone,jun,10,311,5,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10811,31,blue-collar,married,basic.9y,no,no,yes,telephone,jun,29,245,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10812,38,blue-collar,married,basic.9y,no,no,yes,telephone,jun,12,151,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10813,50,services,married,high.school,no,yes,yes,telephone,jun,19,64,6,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10814,39,services,single,high.school,no,yes,no,telephone,jun,16,205,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10815,34,technician,married,university.degree,no,yes,no,telephone,jun,4,250,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10816,30,management,single,university.degree,no,yes,no,telephone,jun,12,66,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10817,51,technician,married,high.school,no,no,yes,telephone,jun,3,137,6,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10818,43,admin.,married,high.school,unknown,no,no,telephone,jun,14,30,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10819,26,admin.,single,high.school,no,no,no,telephone,jun,1,72,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10820,35,admin.,married,university.degree,no,yes,no,telephone,jun,30,284,4,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10821,24,entrepreneur,married,university.degree,no,yes,yes,telephone,jun,1,126,4,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10822,51,blue-collar,divorced,basic.4y,no,no,no,telephone,jun,7,120,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10823,31,unemployed,divorced,basic.4y,no,yes,no,telephone,jun,15,48,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10824,45,entrepreneur,married,university.degree,unknown,no,no,telephone,jun,7,262,9,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10825,30,student,single,university.degree,no,yes,no,telephone,jun,4,1062,4,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10826,46,unemployed,divorced,basic.9y,no,no,no,telephone,jun,14,283,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10827,44,admin.,single,high.school,no,no,no,telephone,jun,20,295,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10828,26,blue-collar,single,unknown,no,yes,yes,telephone,jun,4,203,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10829,38,blue-collar,married,basic.6y,no,no,no,telephone,jun,14,37,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10830,30,admin.,married,university.degree,no,no,yes,telephone,jun,29,18,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10831,33,blue-collar,single,basic.9y,no,yes,no,telephone,jun,4,18,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10832,31,blue-collar,single,basic.9y,no,no,no,telephone,jun,21,350,7,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10833,47,blue-collar,single,basic.4y,unknown,no,no,telephone,jun,21,190,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10834,57,retired,married,unknown,unknown,yes,no,telephone,jun,3,54,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10835,36,blue-collar,single,high.school,no,yes,no,telephone,jun,2,835,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,yes
10836,30,services,married,high.school,no,yes,no,telephone,jun,8,421,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10837,40,blue-collar,divorced,basic.9y,unknown,unknown,unknown,telephone,jun,25,104,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10838,32,services,married,professional.course,no,unknown,unknown,telephone,jun,26,164,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10839,45,entrepreneur,married,unknown,no,no,no,telephone,jun,24,89,5,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10840,29,technician,single,high.school,no,no,no,telephone,jun,29,112,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10841,37,management,married,university.degree,no,yes,no,telephone,jun,16,744,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10842,45,blue-collar,married,unknown,unknown,no,no,telephone,jun,29,503,11,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10843,48,technician,married,professional.course,unknown,yes,no,telephone,jun,21,321,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10844,35,admin.,divorced,basic.9y,unknown,yes,no,telephone,jun,13,24,10,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10845,34,admin.,married,university.degree,no,yes,no,telephone,jun,5,102,4,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10846,42,technician,married,basic.6y,no,yes,no,telephone,jun,14,261,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10847,32,admin.,single,high.school,unknown,no,no,telephone,jun,21,213,5,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10848,31,technician,married,professional.course,no,no,no,telephone,jun,22,371,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,yes
10849,38,admin.,single,university.degree,no,yes,no,telephone,jun,18,190,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10850,30,blue-collar,married,basic.6y,no,no,no,telephone,jun,12,114,4,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10851,54,housemaid,married,basic.4y,unknown,no,no,telephone,jun,13,221,5,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10852,38,admin.,single,basic.9y,unknown,yes,no,telephone,jun,17,247,5,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10853,25,blue-collar,single,basic.9y,no,no,no,telephone,jun,20,680,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10854,25,services,single,professional.course,no,no,no,telephone,jun,20,185,4,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10855,51,unemployed,divorced,university.degree,unknown,yes,yes,telephone,jun,7,110,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10856,35,blue-collar,single,basic.4y,unknown,no,no,telephone,jun,3,172,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10857,28,admin.,single,university.degree,no,no,no,telephone,jun,16,156,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10858,47,services,married,high.school,no,unknown,unknown,telephone,jun,10,347,4,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10859,35,technician,single,professional.course,no,no,no,telephone,jun,5,394,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10860,51,blue-collar,single,basic.9y,unknown,yes,no,telephone,jun,5,573,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10861,28,technician,single,university.degree,unknown,no,no,telephone,jun,17,262,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10862,34,services,married,basic.9y,no,no,no,telephone,jun,30,37,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10863,27,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,12,72,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10864,31,services,married,high.school,no,yes,no,telephone,jun,25,417,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10865,35,technician,married,professional.course,no,no,no,telephone,jun,24,1528,2,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,yes
10866,56,management,married,university.degree,no,no,no,telephone,jun,1,154,4,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10867,31,services,single,basic.6y,no,no,no,telephone,jun,4,533,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10868,41,blue-collar,divorced,basic.4y,no,yes,no,telephone,jun,12,122,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10869,58,blue-collar,married,basic.4y,unknown,yes,no,telephone,jun,1,23,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10870,38,blue-collar,married,basic.6y,unknown,no,yes,telephone,jun,21,82,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10871,47,services,married,high.school,unknown,yes,yes,telephone,jun,1,55,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10872,46,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,7,67,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10873,56,retired,married,high.school,unknown,no,no,telephone,jun,13,83,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10874,47,services,married,high.school,unknown,no,no,telephone,jun,5,311,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10875,33,admin.,single,high.school,no,no,yes,telephone,jun,27,113,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
