client_id,age,job,marital,education,credit_default,housing,loan,contact,month,day,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y
25466,41,management,married,university.degree,no,no,no,cellular,nov,29,140,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,no
25467,58,retired,married,professional.course,no,no,no,cellular,nov,22,189,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25468,41,management,married,university.degree,no,no,no,cellular,nov,3,192,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,no
25469,44,services,single,high.school,no,no,no,cellular,nov,25,305,4,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25470,48,housemaid,married,basic.6y,no,no,no,cellular,nov,28,167,4,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25471,48,admin.,single,professional.course,no,no,no,cellular,nov,11,207,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25472,32,blue-collar,married,high.school,no,yes,no,cellular,nov,3,104,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25473,30,blue-collar,single,basic.9y,no,no,no,cellular,nov,16,30,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25474,35,housemaid,single,basic.4y,unknown,unknown,unknown,cellular,nov,26,316,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,no
25475,29,blue-collar,married,basic.9y,no,yes,yes,cellular,nov,23,133,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,no
25476,58,retired,married,professional.course,no,no,no,cellular,nov,17,577,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25477,38,admin.,single,university.degree,no,yes,no,cellular,nov,8,305,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,no
25478,30,blue-collar,single,basic.9y,no,no,no,cellular,nov,18,204,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25479,40,self-employed,married,university.degree,no,no,no,cellular,nov,15,210,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25480,47,admin.,married,basic.9y,no,yes,no,cellular,nov,11,126,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25481,38,technician,divorced,high.school,no,yes,no,telephone,nov,5,137,4,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,no
25482,48,admin.,single,professional.course,no,yes,no,cellular,nov,14,530,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25483,35,management,married,university.degree,no,yes,no,cellular,nov,23,400,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25484,32,technician,single,professional.course,no,no,no,cellular,nov,17,295,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,no
25485,36,technician,married,university.degree,no,no,no,cellular,nov,13,221,4,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25486,39,blue-collar,married,basic.9y,no,yes,no,cellular,nov,18,158,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25487,32,technician,single,university.degree,no,yes,no,cellular,nov,28,58,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25488,45,technician,married,professional.course,no,no,no,cellular,nov,6,193,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25489,31,management,single,university.degree,no,no,no,cellular,nov,26,187,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25490,46,management,divorced,high.school,no,no,no,cellular,nov,23,499,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25491,33,technician,single,unknown,no,no,no,cellular,nov,29,313,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25492,38,admin.,married,high.school,no,yes,no,telephone,nov,3,125,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25493,44,services,single,high.school,no,yes,yes,cellular,nov,2,277,4,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25494,32,unemployed,divorced,high.school,no,no,no,cellular,nov,14,194,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25495,48,admin.,single,university.degree,no,yes,no,cellular,nov,19,210,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25496,39,technician,married,professional.course,no,no,no,telephone,nov,18,70,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25497,31,unemployed,single,professional.course,no,yes,no,cellular,nov,18,192,1,0,1,success,-0.1,93.2,-42.0,4.12,5195.8,no
25498,31,admin.,married,university.degree,no,yes,no,cellular,nov,25,162,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25499,37,management,married,university.degree,no,yes,no,cellular,nov,22,140,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,no
25500,29,admin.,divorced,basic.9y,no,yes,no,cellular,nov,30,134,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25501,30,self-employed,married,high.school,no,no,no,cellular,nov,25,67,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25502,32,unemployed,divorced,high.school,no,yes,no,cellular,nov,18,351,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25503,33,management,married,university.degree,no,no,no,cellular,nov,15,143,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,no
25504,35,self-employed,single,university.degree,no,no,yes,cellular,nov,13,197,1,3,1,success,-0.1,93.2,-42.0,4.12,5195.8,no
25505,34,technician,married,professional.course,no,yes,no,cellular,nov,18,82,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25506,41,admin.,single,university.degree,no,yes,no,cellular,nov,10,369,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,no
25507,44,entrepreneur,married,high.school,no,no,no,cellular,nov,3,130,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,no
25508,35,admin.,married,university.degree,no,yes,no,cellular,nov,20,114,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25509,35,admin.,married,university.degree,no,yes,no,cellular,nov,3,112,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25510,45,technician,divorced,professional.course,unknown,yes,yes,cellular,nov,21,136,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,no
25511,44,entrepreneur,married,high.school,no,no,no,cellular,nov,28,289,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25512,34,technician,married,university.degree,no,yes,no,cellular,nov,3,36,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25513,34,technician,married,university.degree,no,no,no,cellular,nov,26,145,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25514,30,admin.,divorced,university.degree,no,yes,no,cellular,nov,27,589,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25515,58,management,divorced,university.degree,no,yes,no,cellular,nov,27,168,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25516,30,management,single,university.degree,no,no,no,cellular,nov,12,493,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25517,35,management,married,university.degree,no,yes,no,cellular,nov,30,265,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25518,34,self-employed,married,university.degree,no,yes,no,cellular,nov,17,905,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,no
25519,58,management,divorced,university.degree,no,no,no,cellular,nov,20,418,1,5,1,success,-0.1,93.2,-42.0,4.12,5195.8,yes
25520,43,admin.,married,university.degree,no,no,no,cellular,nov,10,97,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25521,35,admin.,married,university.degree,no,no,no,cellular,nov,16,682,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25522,33,blue-collar,married,basic.9y,no,yes,no,cellular,nov,9,244,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25523,36,housemaid,divorced,basic.9y,unknown,yes,no,cellular,nov,26,107,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25524,51,housemaid,married,high.school,no,no,no,cellular,nov,19,355,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25525,29,technician,single,professional.course,no,yes,yes,telephone,nov,1,161,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25526,41,services,divorced,high.school,no,yes,no,cellular,nov,25,296,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25527,32,technician,married,professional.course,no,yes,yes,cellular,nov,20,1554,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,yes
25528,35,admin.,married,university.degree,no,yes,no,cellular,nov,26,820,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,yes
25529,34,technician,married,university.degree,no,yes,no,cellular,nov,7,686,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,yes
25530,45,technician,married,university.degree,no,yes,no,cellular,nov,7,278,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25531,40,technician,married,professional.course,unknown,no,no,cellular,nov,24,291,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25532,51,admin.,married,high.school,no,no,no,cellular,nov,2,286,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25533,29,technician,single,basic.9y,no,no,yes,cellular,nov,3,224,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25534,31,technician,single,professional.course,no,no,no,cellular,nov,12,215,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,no
25535,29,admin.,married,high.school,no,yes,yes,cellular,nov,19,155,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25536,30,admin.,single,high.school,no,yes,yes,cellular,nov,24,236,3,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25537,38,technician,divorced,high.school,no,yes,no,cellular,nov,7,110,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,no
25538,45,technician,married,university.degree,no,yes,no,cellular,nov,27,770,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25539,29,blue-collar,married,basic.4y,no,no,yes,cellular,nov,23,441,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25540,32,management,divorced,university.degree,no,no,no,cellular,nov,25,77,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25541,38,management,married,professional.course,unknown,yes,no,cellular,nov,2,58,3,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25542,50,blue-collar,married,basic.4y,no,yes,no,cellular,nov,6,139,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,no
25543,29,technician,single,basic.9y,no,yes,no,cellular,nov,27,648,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25544,33,entrepreneur,married,high.school,no,yes,no,cellular,nov,3,902,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25545,35,technician,married,high.school,no,no,yes,cellular,nov,2,470,2,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,no
25546,36,admin.,single,university.degree,no,no,no,cellular,nov,12,106,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,no
25547,36,admin.,single,university.degree,no,yes,yes,cellular,nov,20,89,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25548,36,admin.,single,university.degree,no,yes,no,telephone,nov,18,72,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25549,48,admin.,married,university.degree,no,yes,no,cellular,nov,16,288,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25550,32,technician,single,professional.course,no,yes,no,cellular,nov,27,140,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25551,42,entrepreneur,single,university.degree,no,yes,no,cellular,nov,8,61,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25552,29,entrepreneur,married,basic.9y,no,yes,no,cellular,nov,16,202,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25553,37,admin.,married,professional.course,unknown,yes,no,cellular,nov,10,37,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25554,38,management,married,university.degree,no,yes,no,cellular,nov,3,64,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,no
25555,30,admin.,single,high.school,no,yes,no,cellular,nov,21,109,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,no
25556,29,entrepreneur,married,basic.9y,no,yes,no,cellular,nov,28,336,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25557,35,admin.,married,university.degree,no,yes,no,cellular,nov,19,925,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,yes
25558,43,blue-collar,married,basic.9y,no,yes,no,cellular,nov,20,239,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25559,48,admin.,single,university.degree,no,yes,no,cellular,nov,21,473,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25560,36,admin.,divorced,high.school,no,no,no,cellular,nov,11,424,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25561,31,technician,married,university.degree,no,no,no,cellular,nov,29,298,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,no
25562,34,admin.,married,high.school,no,no,no,cellular,nov,7,183,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25563,36,blue-collar,married,basic.6y,no,yes,no,cellular,nov,25,70,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25564,36,blue-collar,married,basic.6y,no,yes,no,cellular,nov,24,169,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25565,48,admin.,single,university.degree,no,no,no,cellular,nov,18,808,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25566,36,admin.,divorced,high.school,no,yes,no,cellular,nov,7,862,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,yes
25567,29,housemaid,single,high.school,no,no,no,cellular,nov,6,786,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,yes
25568,49,technician,married,professional.course,no,yes,no,cellular,nov,17,298,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25569,31,blue-collar,married,high.school,no,no,no,cellular,nov,15,436,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25570,56,self-employed,married,university.degree,no,yes,no,cellular,nov,28,108,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25571,30,blue-collar,single,university.degree,no,yes,no,cellular,nov,17,225,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25572,32,technician,married,university.degree,no,yes,no,cellular,nov,1,86,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25573,36,blue-collar,married,basic.6y,no,yes,no,cellular,nov,26,723,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25574,34,blue-collar,married,basic.9y,unknown,no,yes,cellular,nov,28,104,3,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25575,29,housemaid,single,high.school,no,yes,no,cellular,nov,4,993,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,yes
25576,47,services,married,high.school,no,yes,no,cellular,nov,1,311,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25577,33,admin.,married,university.degree,no,no,no,cellular,nov,13,122,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,no
25578,34,admin.,married,university.degree,no,no,no,cellular,nov,26,85,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25579,46,blue-collar,married,basic.9y,no,yes,yes,cellular,nov,12,814,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,yes
25580,30,technician,married,university.degree,no,yes,no,cellular,nov,18,154,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25581,46,blue-collar,single,basic.4y,unknown,no,no,cellular,nov,23,584,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,no
25582,54,housemaid,married,basic.9y,no,yes,yes,cellular,nov,6,133,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25583,29,management,married,basic.9y,no,yes,no,cellular,nov,18,103,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25584,59,housemaid,single,professional.course,no,no,no,cellular,nov,7,69,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25585,33,technician,single,professional.course,no,unknown,unknown,cellular,nov,11,401,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25586,33,admin.,single,high.school,no,no,no,cellular,nov,1,578,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25587,36,blue-collar,married,basic.4y,no,no,yes,cellular,nov,3,217,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25588,36,self-employed,divorced,university.degree,no,yes,no,cellular,nov,27,177,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25589,49,management,married,high.school,no,yes,no,cellular,nov,30,182,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25590,34,entrepreneur,married,professional.course,no,yes,no,cellular,nov,27,203,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25591,50,entrepreneur,married,basic.4y,unknown,yes,no,telephone,nov,4,53,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25592,33,technician,single,high.school,no,yes,no,cellular,nov,5,375,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,no
25593,38,blue-collar,married,basic.4y,no,yes,no,cellular,nov,30,157,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25594,35,admin.,married,university.degree,no,no,no,cellular,nov,16,630,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25595,32,technician,married,university.degree,no,no,no,cellular,nov,15,223,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25596,32,blue-collar,single,high.school,no,no,no,cellular,nov,4,361,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25597,32,admin.,single,university.degree,no,no,no,telephone,nov,14,125,3,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25598,38,services,married,high.school,no,no,no,cellular,nov,6,426,2,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,no
25599,29,admin.,married,university.degree,no,yes,no,cellular,nov,29,117,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25600,35,admin.,married,university.degree,no,yes,no,cellular,nov,3,185,2,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,no
25601,49,management,married,high.school,no,no,no,cellular,nov,26,582,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25602,43,services,divorced,high.school,no,no,no,cellular,nov,19,466,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25603,33,admin.,single,high.school,no,yes,no,cellular,nov,15,222,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25604,43,management,married,university.degree,no,yes,yes,cellular,nov,15,1084,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,yes
25605,32,services,married,high.school,no,no,no,cellular,nov,11,44,4,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25606,40,services,married,basic.9y,no,no,no,cellular,nov,4,76,6,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25607,32,student,married,university.degree,no,no,no,cellular,nov,14,154,3,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,no
25608,48,management,married,university.degree,unknown,no,no,cellular,nov,25,51,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25609,53,management,married,basic.4y,no,no,no,cellular,nov,6,164,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25610,34,admin.,married,basic.6y,no,yes,yes,cellular,nov,16,102,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25611,49,blue-collar,married,basic.9y,unknown,no,no,cellular,nov,3,227,4,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25612,34,management,single,university.degree,no,yes,no,telephone,nov,13,111,2,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,no
25613,47,unemployed,married,professional.course,no,no,no,cellular,nov,3,98,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25614,52,blue-collar,married,professional.course,unknown,yes,no,cellular,nov,18,442,2,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,no
25615,36,management,married,university.degree,no,no,no,cellular,nov,28,226,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25616,48,admin.,married,university.degree,no,yes,no,cellular,nov,1,256,3,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25617,33,services,single,high.school,no,yes,no,cellular,nov,15,210,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25618,38,unemployed,married,university.degree,no,yes,no,cellular,nov,17,233,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25619,47,unemployed,married,professional.course,no,yes,no,cellular,nov,13,211,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25620,36,blue-collar,married,basic.6y,no,no,no,cellular,nov,23,130,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25621,47,unemployed,married,professional.course,no,yes,no,cellular,nov,5,248,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25622,34,admin.,single,university.degree,no,yes,no,cellular,nov,26,52,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25623,56,services,divorced,high.school,unknown,yes,yes,cellular,nov,6,457,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,no
25624,34,admin.,single,university.degree,no,yes,no,cellular,nov,16,249,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25625,33,blue-collar,married,basic.4y,no,no,no,cellular,nov,28,419,5,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25626,30,blue-collar,single,basic.9y,no,no,yes,telephone,nov,8,117,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25627,44,blue-collar,single,unknown,no,yes,no,cellular,nov,16,198,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25628,47,blue-collar,married,basic.4y,no,no,no,cellular,nov,3,202,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25629,50,blue-collar,married,basic.6y,no,yes,no,cellular,nov,21,206,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25630,35,management,single,university.degree,no,no,no,cellular,nov,28,201,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25631,37,unemployed,married,professional.course,no,no,no,cellular,nov,21,144,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25632,45,services,divorced,basic.9y,no,no,no,cellular,nov,22,137,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25633,38,technician,married,professional.course,unknown,no,no,telephone,nov,4,100,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25634,44,services,single,high.school,no,no,no,cellular,nov,10,75,2,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,no
25635,53,blue-collar,single,basic.4y,no,no,no,cellular,nov,5,140,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25636,43,services,divorced,high.school,no,no,no,cellular,nov,10,1015,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,yes
25637,30,entrepreneur,single,university.degree,no,yes,no,cellular,nov,20,489,3,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,yes
25638,31,technician,married,professional.course,no,no,no,cellular,nov,10,212,3,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25639,29,blue-collar,married,basic.4y,no,no,no,cellular,nov,30,219,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25640,38,management,married,university.degree,no,yes,no,cellular,nov,23,122,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25641,36,management,married,university.degree,no,yes,no,cellular,nov,9,20,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,no
25642,36,management,married,university.degree,no,no,no,cellular,nov,19,75,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25643,36,management,married,university.degree,no,yes,no,cellular,nov,8,94,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25644,41,blue-collar,married,basic.6y,no,yes,no,cellular,nov,15,264,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25645,40,technician,married,high.school,no,yes,no,cellular,nov,19,118,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25646,54,technician,married,professional.course,no,yes,yes,cellular,nov,6,46,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25647,40,admin.,single,high.school,no,no,no,cellular,nov,12,59,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25648,35,admin.,married,university.degree,no,yes,no,cellular,nov,26,94,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25649,32,services,married,high.school,no,no,no,cellular,nov,29,79,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25650,31,admin.,single,high.school,no,yes,no,cellular,nov,6,79,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25651,31,admin.,single,high.school,no,yes,no,cellular,nov,14,66,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25652,35,technician,married,university.degree,unknown,no,no,cellular,nov,2,698,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25653,35,technician,married,university.degree,unknown,yes,no,cellular,nov,5,108,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25654,33,services,married,high.school,no,yes,no,cellular,nov,27,694,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,yes
25655,45,management,married,basic.9y,no,yes,no,cellular,nov,28,363,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25656,31,admin.,single,high.school,no,yes,no,cellular,nov,28,242,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25657,47,housemaid,married,unknown,no,yes,no,cellular,nov,14,87,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25658,49,blue-collar,married,basic.9y,unknown,yes,no,cellular,nov,14,52,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,no
25659,28,self-employed,married,university.degree,no,yes,no,telephone,nov,29,20,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,no
25660,35,technician,married,university.degree,unknown,yes,no,cellular,nov,20,337,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
25661,58,management,divorced,high.school,no,yes,no,cellular,nov,25,308,1,999,1,failure,-0.1,93.2,-42.0,4.12,5195.8,no
25662,37,admin.,married,university.degree,no,no,no,telephone,nov,19,274,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
